"adresseid","distance_min_m","nombre_bornes_proches"
93829,"30.00937449","2"
93830,"29.48896183","3"
93831,"19.14665566","3"
93832,"12.14906708","3"
93833,"5.97043097","3"
93834,"13.97539437","4"
93835,"23.01595419","4"
93836,"34.60211077","4"
93837,"44.1178233","3"
93839,"49.77538318","3"
93840,"39.45167599","3"
93841,"28.93549433","3"
93843,"22.56426255","3"
93844,"13.36249907","3"
93845,"7.03716206","3"
93846,"11.12820302","3"
93847,"19.66483658","3"
93848,"29.29687969","3"
93849,"39.13539356","3"
93850,"51.05426131","3"
93851,"58.95499042","3"
93852,"52.80756943","3"
93853,"42.91078538","3"
93854,"33.22098554","3"
93855,"23.82440862","2"
93856,"14.9234818","3"
93857,"9.6865652","3"
93858,"12.9032223","3"
93859,"9.68970289","2"
93860,"13.64688318","1"
93861,"18.50937778","2"
93862,"53.20589008","2"
93863,"41.62898729","2"
93864,"50.55580391","2"
93865,"65.63533","2"
93866,"26.65060352","2"
93867,"38.7974935","1"
93868,"46.67143375","3"
93869,"24.98513211","3"
93871,"29.6767346","1"
93872,"24.9710909","5"
93873,"34.14611618","2"
93874,"56.735451","3"
93875,"54.20624756","2"
93876,"10.15326073","6"
93877,"77.73649557","2"
93878,"32.12657937","2"
93879,"26.53152617","3"
93880,"27.61069871","5"
93881,"39.69509654","3"
93882,"57.3380059","3"
93883,"33.98001629","7"
93884,"19.8678446","4"
93885,"48.65260175","2"
93886,"28.77094144","3"
93887,"31.48700334","4"
93888,"26.99761139","3"
93889,"32.56307926","3"
93890,"69.51341791","3"
93891,"51.58407853","3"
93892,"58.73431976","4"
93893,"55.99738594","2"
93894,"47.34912717","2"
93895,"56.77922911","3"
93896,"41.71039153","3"
93897,"25.99638346","2"
93898,"55.7364998","3"
93899,"38.54280868","2"
93900,"61.69003455","2"
93901,"70.31196902","3"
93902,"48.53070187","1"
93903,"34.51507307","3"
93904,"71.95367681","2"
93905,"30.05909197","3"
93906,"47.29202882","1"
93907,"89.71238362","2"
93908,"41.96637055","2"
93909,"49.37701606","2"
93910,"63.23069007","3"
93911,"70.80519265","3"
93912,"74.17094126","2"
93915,"27.91193233","1"
93916,"53.01367243","3"
93917,"61.45117432","3"
93918,"53.70793674","2"
93919,"77.35751572","2"
93920,"91.85483823","1"
93921,"52.66353866","3"
93922,"27.0076671","1"
93923,"33.99436335","3"
93924,"30.76900737","2"
93926,"26.7988143","2"
93927,"12.40686008","4"
93928,"33.35246854","2"
93929,"43.63444871","1"
93930,"62.3899922","2"
93931,"110.25244137","0"
93932,"38.08293984","4"
93933,"63.92992033","1"
93934,"35.48313513","2"
93935,"42.48477608","4"
93936,"33.86385156","3"
93938,"25.4646672","1"
93939,"25.71902016","2"
93940,"45.33406718","3"
93941,"58.99888031","3"
93942,"58.85068547","3"
93943,"45.97256388","3"
93944,"34.77848593","2"
93945,"28.43972304","2"
93946,"25.83613462","2"
93947,"30.27107032","3"
93948,"40.95244045","2"
93949,"55.48924376","2"
93950,"49.310254","3"
93951,"52.96571215","3"
93952,"57.58454557","3"
93953,"55.86472201","4"
93954,"43.77878369","4"
93955,"36.98712487","4"
93956,"26.93211252","3"
93957,"20.15454189","3"
93958,"15.07892129","2"
93959,"15.57224725","2"
93960,"22.7508642","2"
93961,"32.38222189","2"
93962,"44.28058629","4"
93963,"50.74572489","4"
93964,"58.67269435","3"
93965,"59.09934443","3"
93966,"60.35327702","3"
93967,"57.65438149","3"
93968,"52.24751348","3"
93969,"49.58742886","4"
93970,"44.86254615","3"
93971,"36.28793745","3"
93972,"22.94669095","2"
93973,"17.68867887","2"
93974,"11.14692393","3"
93975,"13.90871628","4"
93976,"23.23100813","5"
93977,"28.73905459","5"
93978,"41.35268507","4"
93979,"48.73158416","3"
93980,"61.47867821","3"
93981,"57.40350428","3"
93982,"48.43948817","3"
93983,"47.6550372","3"
93984,"36.43588231","3"
93985,"40.33778799","3"
93986,"45.1527403","4"
93987,"51.63482966","4"
93988,"48.62739859","3"
93989,"40.15762391","3"
93990,"32.64399549","3"
93991,"26.48590808","3"
93992,"25.95207223","3"
93993,"28.6931612","2"
93994,"33.38721761","3"
93995,"29.16181182","3"
93996,"27.25264156","2"
93997,"31.69376533","3"
93998,"36.28493001","3"
93999,"42.785115","3"
94000,"50.409891","3"
94001,"53.07319054","3"
94002,"43.07053553","3"
94003,"33.11236323","3"
94004,"23.26748524","3"
94005,"13.17764131","3"
94006,"43.91133008","4"
94007,"33.24007146","2"
94008,"83.2856114","3"
94009,"31.21383178","2"
94010,"15.46008451","2"
94011,"32.95891483","2"
94012,"42.06800078","4"
94013,"11.05109333","2"
94014,"47.9447258","1"
94016,"64.83447033","2"
94017,"57.66650619","3"
94018,"12.65333868","1"
94019,"10.08195738","1"
94020,"39.26479522","2"
94021,"31.71354403","1"
94022,"24.55698559","1"
94023,"20.23154833","1"
94024,"43.19389798","3"
94025,"16.85349096","4"
94026,"60.51645519","4"
94027,"33.18260737","2"
94028,"18.1485786","2"
94029,"60.99046194","2"
94030,"13.39069621","2"
94031,"16.3705213","2"
94032,"21.13629872","2"
94033,"26.11971526","2"
94034,"24.73735296","3"
94035,"23.77840891","3"
94036,"18.67295844","3"
94037,"19.14420692","3"
94039,"95.25526243","1"
94041,"33.50359237","3"
94042,"64.15978493","3"
94043,"32.9432241","2"
94044,"40.16509914","1"
94045,"47.30380855","3"
94046,"56.72174998","3"
94047,"53.87722378","2"
94048,"39.02961474","1"
94049,"64.07682819","2"
94050,"27.25090495","3"
94051,"61.45444058","3"
94052,"98.27268508","1"
94054,"46.48118151","3"
94055,"35.11501305","5"
94056,"66.80422665","2"
94057,"16.76679171","1"
94058,"34.73720237","1"
94059,"40.96571823","1"
94060,"57.92642562","2"
94061,"68.15040693","3"
94062,"66.86622497","3"
94063,"59.11833326","4"
94064,"38.19190696","3"
94065,"31.33422019","3"
94066,"19.71286006","3"
94067,"14.07021927","3"
94068,"25.10672085","3"
94069,"33.81441515","3"
94070,"46.54633004","3"
94071,"54.22280445","3"
94072,"60.04455949","2"
94073,"53.43946139","2"
94074,"42.6234611","3"
94075,"37.21392957","3"
94076,"30.21379553","3"
94077,"32.00976763","4"
94078,"36.59688318","3"
94079,"40.76065575","3"
94080,"54.6258591","2"
94081,"61.02935348","2"
94082,"47.03938632","4"
94083,"54.06997701","4"
94084,"49.00024369","2"
94085,"44.37362956","2"
94086,"7.26637603","1"
94087,"15.27758583","1"
94088,"21.62370801","1"
94089,"27.97605657","3"
94090,"40.20132521","3"
94091,"47.7039569","3"
94092,"52.17748076","3"
94093,"58.25834495","3"
94094,"64.46118972","3"
94095,"26.92253537","2"
94096,"31.25212693","2"
94097,"35.8723516","2"
94098,"40.60971753","2"
94099,"52.70640704","2"
94100,"57.65331542","2"
94101,"62.55373192","3"
94102,"67.55176005","3"
94103,"77.45631113","3"
94104,"77.02224364","3"
94105,"73.91950249","3"
94106,"70.21010474","3"
94107,"66.67507085","2"
94108,"65.62304885","2"
94109,"62.87956023","2"
94110,"60.23080847","2"
94111,"58.58583539","2"
94112,"44.66382273","1"
94113,"39.87377526","1"
94114,"35.18575958","1"
94115,"30.60762448","1"
94116,"18.25640649","1"
94117,"14.88273252","1"
94118,"12.70769902","2"
94119,"12.00916925","2"
94120,"14.19534388","2"
94121,"25.5937834","2"
94122,"30.50675293","2"
94123,"35.4421035","2"
94124,"40.41551654","2"
94125,"43.60377388","2"
94126,"40.58951591","2"
94127,"36.88717331","2"
94128,"31.94168191","2"
94129,"29.33132755","2"
94130,"22.8196774","2"
94131,"23.78932095","2"
94132,"25.74716183","2"
94133,"30.08826802","2"
94134,"33.76087777","1"
94135,"37.71749419","1"
94136,"56.47197977","2"
94137,"61.36509971","2"
94138,"68.91559597","2"
94139,"73.92388003","2"
94140,"70.36730326","2"
94141,"57.66786517","3"
94142,"53.00135098","3"
94143,"48.42414119","2"
94144,"43.88976094","2"
94145,"52.26196867","4"
94146,"71.04425249","2"
94147,"64.25509522","2"
94148,"36.58192296","2"
94149,"21.54957782","2"
94150,"106.48410585","0"
94151,"66.69832047","1"
94153,"8.8505269","3"
94154,"34.70502041","2"
94155,"35.75457152","1"
94157,"39.44285137","2"
94158,"33.00003527","2"
94159,"22.98395912","3"
94160,"17.69241209","3"
94161,"15.45021636","3"
94162,"20.57194157","3"
94163,"23.52563605","5"
94164,"27.91937724","5"
94165,"38.68450523","4"
94166,"45.34285597","4"
94167,"48.9672189","3"
94168,"41.62640557","3"
94169,"32.16155948","3"
94170,"28.71774966","2"
94171,"27.13278123","2"
94172,"31.75657985","2"
94173,"50.50580168","3"
94174,"46.17739095","3"
94175,"43.0384831","3"
94176,"41.12982628","3"
94177,"40.87068334","2"
94178,"35.78629069","2"
94179,"33.82172978","1"
94180,"35.58387914","2"
94181,"48.20888149","2"
94182,"56.03878745","2"
94183,"59.65224447","2"
94184,"51.66386662","2"
94185,"42.00474455","2"
94186,"36.39383312","2"
94187,"31.88385213","1"
94188,"29.16753998","1"
94189,"27.24503075","1"
94190,"29.53092138","1"
94191,"33.41617677","1"
94192,"38.57056399","1"
94193,"11.57554774","2"
94194,"24.71590363","3"
94195,"36.07550475","3"
94196,"48.48511221","4"
94197,"58.38446564","4"
94198,"66.92696917","4"
94199,"59.59129826","4"
94200,"51.74181066","4"
94201,"43.73953538","4"
94202,"36.15490581","3"
94203,"28.68699588","3"
94204,"21.80923304","2"
94205,"16.06771195","3"
94206,"13.13689992","3"
94207,"14.64990601","4"
94208,"19.65937859","4"
94209,"26.23342148","4"
94210,"33.4842795","4"
94211,"41.01720502","4"
94212,"48.71811842","4"
94213,"49.14216312","3"
94214,"41.88455878","3"
94215,"34.97871223","3"
94216,"28.67985936","3"
94217,"21.94435702","3"
94218,"28.21301253","3"
94219,"21.29373259","3"
94220,"25.73115318","3"
94221,"32.75271872","3"
94222,"39.97366853","3"
94223,"50.42891834","4"
94224,"46.66238889","4"
94225,"35.96753035","3"
94226,"28.45002984","3"
94227,"22.73003181","3"
94228,"18.73731643","3"
94229,"17.82835794","2"
94230,"20.35788856","2"
94231,"24.98481728","4"
94232,"31.22282181","4"
94233,"38.14863135","3"
94234,"45.44888901","3"
94235,"52.93464813","3"
94236,"60.69792665","3"
94237,"60.70498151","3"
94238,"56.61395635","3"
94239,"53.3620949","3"
94240,"50.88987808","3"
94241,"46.9472239","2"
94242,"42.15915306","2"
94243,"37.63712993","2"
94244,"28.78361881","2"
94245,"49.17853057","2"
94246,"50.95912485","2"
94247,"28.6820041","2"
94248,"30.04423484","2"
94250,"70.22094668","1"
94253,"28.35593919","1"
94254,"36.8535283","4"
94255,"33.58297603","5"
94256,"26.72659137","4"
94257,"23.75150804","3"
94258,"22.2931354","4"
94259,"24.21523119","4"
94260,"27.48991042","4"
94261,"30.73604229","4"
94262,"37.80827156","4"
94263,"44.04684303","5"
94264,"48.55004145","5"
94265,"54.80939985","5"
94266,"57.67594713","4"
94267,"55.41616156","4"
94268,"52.99029734","4"
94269,"51.70808751","3"
94270,"19.43084223","3"
94271,"29.2091223","3"
94272,"38.36252543","4"
94273,"48.82059902","4"
94274,"58.82161503","4"
94275,"65.87749164","4"
94276,"55.8857751","4"
94277,"47.62092289","4"
94278,"37.94550687","4"
94279,"29.05609743","3"
94280,"22.30048927","3"
94281,"17.95036758","3"
94282,"18.75309594","3"
94283,"23.57369116","4"
94284,"31.47545982","3"
94285,"40.49225101","3"
94286,"49.89137157","3"
94287,"57.23964736","4"
94288,"61.42044709","4"
94289,"67.33634449","4"
94290,"58.57754747","4"
94291,"52.8617549","4"
94292,"47.94768762","4"
94293,"42.36815862","4"
94294,"29.83543108","3"
94295,"25.06847511","3"
94296,"29.28513137","3"
94297,"41.89183342","4"
94298,"57.81813088","4"
94299,"70.39606067","4"
94300,"63.91632957","4"
94301,"54.85842099","2"
94302,"45.58072286","3"
94303,"37.49281365","3"
94304,"29.79044617","3"
94305,"22.80539017","4"
94306,"13.56779275","4"
94307,"17.56657667","3"
94308,"28.91884515","4"
94309,"42.73834343","4"
94310,"57.16376994","3"
94311,"44.24772942","3"
94312,"31.60818537","3"
94313,"30.1014444","6"
94314,"27.63266147","6"
94315,"25.69220274","6"
94316,"24.55273477","7"
94317,"20.67441824","5"
94318,"16.00493162","5"
94319,"11.11510654","5"
94320,"19.14527496","6"
94321,"23.86371586","6"
94322,"28.69665564","7"
94323,"33.56333979","7"
94324,"23.65842375","7"
94325,"19.33775183","6"
94326,"15.13856871","6"
94327,"11.53321318","6"
94328,"11.55027185","7"
94329,"15.49615965","7"
94330,"19.79587341","7"
94331,"24.39366655","8"
94332,"9.21251832","9"
94333,"10.84933131","9"
94334,"14.53248291","8"
94335,"19.31900086","8"
94336,"23.96369267","7"
94337,"28.86011962","7"
94338,"24.92766285","8"
94339,"20.79760698","8"
94340,"18.33318729","7"
94341,"16.67266211","7"
94342,"11.64833288","6"
94343,"15.09173539","6"
94344,"19.3014253","7"
94345,"21.24230759","6"
94346,"21.92871157","5"
94347,"24.20974496","5"
94348,"27.08155038","5"
94349,"30.56160946","5"
94350,"34.37095757","5"
94351,"17.41357074","5"
94352,"19.36303879","5"
94353,"22.49126496","5"
94354,"26.27893743","5"
94355,"12.29806077","1"
94356,"13.06410758","1"
94357,"28.08233682","1"
94358,"34.22171728","1"
94361,"79.29798076","2"
94362,"57.97093529","1"
94363,"32.01701527","3"
94364,"39.77920746","1"
94365,"64.08055078","2"
94366,"29.06713531","1"
94367,"77.23143742","1"
94368,"38.28156274","2"
94369,"48.20223218","2"
94370,"53.71330664","2"
94371,"35.72646411","3"
94372,"26.11216748","3"
94373,"14.95374409","3"
94374,"6.79860197","3"
94375,"43.9642756","3"
94376,"31.21614115","3"
94377,"24.13808109","3"
94378,"74.36698076","1"
94379,"27.83378411","3"
94380,"30.27562572","3"
94381,"32.95753836","3"
94382,"36.09868925","3"
94383,"40.42981449","4"
94384,"42.52210969","4"
94385,"38.03149007","4"
94386,"34.00129373","4"
94387,"30.97458493","4"
94388,"27.31110453","4"
94389,"38.54856055","4"
94390,"92.93162669","1"
94391,"23.11387017","1"
94394,"73.84726462","2"
94395,"43.53836661","1"
94396,"23.79465285","6"
94397,"15.60997831","5"
94398,"7.46199767","5"
94399,"34.8204149","4"
94400,"25.51343193","3"
94401,"13.47950827","4"
94402,"9.22697193","4"
94403,"48.70894142","4"
94404,"40.39715522","3"
94405,"28.3923105","3"
94406,"22.4830212","3"
94407,"18.3329229","3"
94408,"55.63165938","4"
94409,"47.57218233","3"
94410,"39.17857632","2"
94411,"26.30405468","2"
94412,"18.63513839","3"
94413,"11.5864871","3"
94414,"63.25524382","3"
94415,"55.60555146","3"
94416,"44.39275727","3"
94417,"38.00696826","2"
94418,"25.75992678","4"
94419,"21.650192","3"
94420,"51.2816963","2"
94421,"40.56456627","2"
94422,"33.60071735","2"
94423,"31.93646388","5"
94424,"26.50139313","4"
94425,"32.26233424","4"
94426,"37.12354907","4"
94427,"23.96650894","3"
94428,"28.77249184","3"
94429,"37.4912641","3"
94430,"43.80210917","3"
94431,"53.0660784","3"
94432,"45.29843129","3"
94433,"36.38298188","3"
94434,"31.24054286","3"
94435,"25.00276158","4"
94436,"22.62260269","5"
94437,"24.88788283","3"
94438,"28.69125312","3"
94439,"36.72493822","3"
94440,"41.52068799","3"
94441,"48.25539193","3"
94442,"50.48533226","2"
94443,"53.79567058","2"
94444,"48.41022338","2"
94445,"40.85056693","2"
94446,"34.53340408","2"
94447,"28.61836789","2"
94448,"26.76722906","2"
94449,"40.706712","3"
94450,"28.94767613","3"
94451,"19.64199754","3"
94452,"12.09163488","2"
94453,"10.36496619","2"
94454,"14.96674922","2"
94455,"22.25773071","2"
94456,"35.37639999","2"
94457,"30.06527152","2"
94458,"24.89149177","2"
94459,"22.6732025","2"
94460,"29.78394725","2"
94461,"20.4613838","2"
94462,"28.35813875","3"
94463,"34.89379773","2"
94464,"36.8335739","1"
94465,"41.02114366","3"
94466,"27.51549833","3"
94467,"36.65211532","3"
94468,"56.98543831","3"
94469,"26.94414192","1"
94470,"21.27366396","1"
94471,"34.46948778","1"
94472,"40.83406907","1"
94473,"40.05453148","1"
94474,"42.36624606","2"
94475,"44.87534202","2"
94476,"49.01224792","2"
94477,"55.17293503","2"
94478,"59.4262174","2"
94479,"50.77703691","2"
94480,"42.2143189","2"
94481,"33.51905439","2"
94482,"26.72097357","2"
94483,"21.08231938","1"
94484,"20.96349765","1"
94485,"23.27933634","1"
94486,"29.69226849","1"
94487,"36.81498971","1"
94488,"44.65215408","1"
94489,"52.38542063","1"
94490,"54.68428809","1"
94491,"54.88085098","1"
94492,"56.7891307","2"
94493,"59.04967537","2"
94494,"62.48210402","2"
94495,"67.03089751","2"
94496,"59.74787019","2"
94497,"51.23936911","2"
94498,"43.39039035","2"
94499,"35.6928822","2"
94500,"29.2367691","2"
94501,"21.43009189","1"
94502,"49.44156866","2"
94503,"30.26191226","2"
94504,"41.20636591","2"
94505,"49.77436533","2"
94506,"43.82133012","2"
94507,"34.12261343","2"
94508,"22.78805814","2"
94509,"14.40440521","3"
94510,"9.80571987","2"
94511,"16.557524","2"
94512,"27.2685579","2"
94513,"46.50390425","2"
94514,"52.86170518","2"
94515,"43.27520467","2"
94516,"33.23955748","2"
94517,"22.09965423","2"
94518,"11.00412678","2"
94519,"3.75311958","1"
94520,"11.9047067","1"
94521,"18.28311232","1"
94522,"24.49414335","1"
94523,"31.11839225","1"
94524,"41.7146445","2"
94525,"25.31913861","3"
94526,"33.4502933","3"
94527,"38.15502999","3"
94528,"28.62185574","3"
94529,"21.6880439","3"
94530,"19.5385556","3"
94531,"26.53581285","3"
94532,"18.65567241","3"
94533,"10.22502746","3"
94534,"5.18942348","3"
94535,"9.89632015","3"
94536,"17.78884232","3"
94537,"28.40642558","3"
94538,"38.62996444","3"
94539,"43.70208513","3"
94540,"40.50241422","3"
94541,"29.92906821","3"
94542,"20.63833549","3"
94543,"12.28936065","3"
94544,"7.290119","3"
94545,"12.39149445","3"
94546,"18.40293447","2"
94547,"27.007349","2"
94548,"28.2750649","2"
94549,"33.6760418","2"
94550,"42.05733477","2"
94551,"49.38031305","2"
94552,"55.94434299","2"
94553,"53.4468913","2"
94554,"50.8984316","2"
94555,"48.02223114","2"
94556,"39.45184737","2"
94557,"32.41075171","2"
94558,"26.54429841","2"
94559,"20.11345261","3"
94560,"10.95687884","3"
94561,"127.83320224","0"
94562,"126.38673956","0"
94563,"230.7980274","0"
94565,"108.71105697","0"
94566,"56.35719904","4"
94567,"40.24208916","3"
94568,"75.68659712","1"
94569,"66.94917643","2"
94570,"45.04391323","1"
94571,"22.2371321","1"
94572,"59.46279214","1"
94574,"52.31468168","1"
94576,"68.00828238","2"
94577,"38.93522935","2"
94578,"47.95324688","1"
94579,"33.80202247","1"
94580,"76.93684331","2"
94581,"56.26232252","2"
94582,"54.41354152","1"
94583,"30.00823432","1"
94584,"106.76914293","0"
94585,"18.15753227","1"
94586,"28.64031645","6"
94587,"39.58840523","2"
94588,"18.28983188","3"
94592,"15.98253552","2"
94593,"72.84453693","3"
94594,"36.57122634","4"
94595,"40.83392486","5"
94596,"57.27821283","1"
94597,"13.8206984","5"
94598,"55.24079352","2"
94599,"101.98747927","0"
94600,"26.6149277","1"
94601,"34.962449","4"
94602,"40.47206389","5"
94603,"46.51597679","5"
94604,"50.73849389","5"
94605,"31.29525279","4"
94606,"31.54611959","5"
94607,"42.32960471","4"
94608,"40.40040467","4"
94609,"21.8072319","4"
94610,"16.74219691","4"
94611,"17.7902332","4"
94612,"23.57884734","4"
94613,"50.51605774","2"
94614,"41.60887748","2"
94615,"29.11823465","3"
94616,"26.70637796","3"
94617,"56.48833877","4"
94618,"57.9026858","4"
94619,"41.06681299","5"
94620,"32.8102739","5"
94621,"18.45965733","3"
94622,"14.3932681","3"
94623,"36.32927908","5"
94624,"22.27236122","4"
94625,"25.13842228","3"
94627,"29.78435557","3"
94628,"38.33730562","3"
94629,"47.81629999","3"
94630,"50.35023658","3"
94631,"40.51473853","3"
94632,"31.1579133","3"
94633,"23.93697085","3"
94634,"18.73000872","3"
94635,"19.56434226","1"
94636,"24.14080175","1"
94637,"30.35277906","2"
94638,"34.93191259","2"
94639,"41.87435166","2"
94640,"50.22300264","2"
94641,"59.30313484","2"
94642,"68.69611133","2"
94643,"73.62030846","2"
94644,"70.53328434","2"
94645,"66.25806495","2"
94646,"56.35905977","2"
94647,"48.131121","2"
94648,"39.65198807","2"
94649,"32.20857785","1"
94650,"27.54464832","1"
94651,"29.46178285","2"
94652,"33.13801201","3"
94653,"33.75144568","2"
94654,"32.88027841","3"
94655,"33.74175548","3"
94656,"37.65808707","4"
94657,"44.01898143","4"
94658,"51.59595963","4"
94659,"54.46869941","4"
94660,"45.13816108","4"
94661,"35.44555022","4"
94662,"27.77135337","4"
94663,"13.43310292","2"
94664,"22.45645198","2"
94665,"33.57563057","2"
94666,"44.15327738","2"
94667,"42.79102393","2"
94668,"41.05867091","2"
94669,"3.79018738","3"
94670,"14.59822162","4"
94671,"25.36929846","4"
94672,"36.16379663","4"
94673,"47.3167198","4"
94674,"47.07659326","4"
94675,"46.15658679","4"
94676,"59.1019484","3"
94677,"56.88361408","3"
94678,"55.53350394","1"
94679,"60.18516477","2"
94680,"29.97139366","1"
94681,"30.0081851","1"
94682,"32.49511533","1"
94683,"78.62878868","1"
94684,"51.73136077","1"
94685,"15.32086012","1"
94686,"24.17969826","3"
94687,"29.46716975","3"
94688,"28.58324156","4"
94689,"30.27936125","4"
94690,"37.58794247","4"
94691,"46.9710216","3"
94692,"57.36723761","3"
94693,"56.85092441","3"
94694,"47.95763892","3"
94695,"37.77998718","3"
94696,"30.59705927","3"
94697,"22.76963673","1"
94698,"15.16444162","1"
94699,"11.3093977","2"
94700,"13.3622764","3"
94701,"21.34253111","3"
94702,"29.79603177","3"
94703,"39.33051089","3"
94704,"46.3594168","3"
94705,"48.58536543","4"
94706,"30.90096961","3"
94707,"54.89488419","3"
94708,"51.55171033","4"
94709,"42.44519571","4"
94710,"33.81969134","4"
94711,"27.8959526","3"
94712,"22.05153234","3"
94713,"20.16948702","2"
94714,"21.5414852","2"
94715,"26.04902705","3"
94716,"33.02092457","3"
94717,"39.54611648","4"
94718,"48.38632986","4"
94719,"56.38565684","4"
94720,"62.00126077","4"
94721,"58.83667069","4"
94722,"54.13583409","4"
94723,"49.36738639","4"
94724,"40.73053613","4"
94725,"17.3213156","2"
94726,"20.82942229","2"
94727,"26.4355366","2"
94728,"33.80619616","2"
94729,"37.23139529","2"
94730,"25.77772884","2"
94731,"19.66997893","2"
94732,"23.14876133","2"
94733,"46.84773417","3"
94735,"20.32894475","1"
94736,"115.72585317","0"
94737,"51.05925403","1"
94738,"28.89217176","2"
94739,"36.16534844","3"
94740,"24.94892285","2"
94741,"21.76477202","2"
94742,"23.27113324","2"
94743,"27.02055962","2"
94746,"46.99845325","6"
94747,"36.8447633","5"
94750,"22.48522635","7"
94752,"28.51025823","7"
94757,"39.13915032","5"
94762,"30.33507395","5"
94764,"41.76762511","4"
94772,"56.80796335","1"
94773,"76.79800441","2"
94774,"29.46903485","1"
94775,"70.50657415","1"
94776,"24.2965371","2"
94777,"77.28946756","2"
94778,"38.72571686","2"
94779,"38.70902075","2"
94780,"14.76277443","4"
94781,"19.597963","4"
94782,"21.97009197","3"
94783,"28.7134733","3"
94784,"35.43025997","3"
94785,"29.81125831","3"
94786,"22.76265792","5"
94787,"19.36235534","6"
94788,"15.64187641","6"
94789,"22.80181294","2"
94790,"30.39706272","2"
94791,"38.44802844","3"
94792,"37.75007331","3"
94793,"28.73844859","5"
94794,"25.01055384","5"
94795,"23.62977498","5"
94796,"25.26989146","6"
94797,"28.99818369","5"
94798,"30.13450496","5"
94799,"32.8525091","5"
94800,"37.27756384","5"
94801,"42.72978677","4"
94802,"32.47352392","4"
94803,"34.67837418","4"
94804,"38.6174433","5"
94805,"43.64793599","3"
94806,"49.48542701","3"
94807,"61.69657881","3"
94808,"64.43520936","3"
94809,"59.42191414","4"
94810,"52.0796657","5"
94811,"45.06031398","5"
94812,"27.91427979","5"
94813,"24.30475792","4"
94814,"23.08702356","4"
94815,"24.61214119","5"
94816,"28.32123776","5"
94817,"29.4736715","4"
94818,"32.25919028","2"
94819,"33.26184124","3"
94820,"35.81784831","3"
94821,"39.94067393","3"
94822,"27.01897353","4"
94823,"23.62852367","4"
94824,"23.01840226","4"
94825,"26.23605431","4"
94826,"31.31821627","4"
94827,"37.51218459","4"
94828,"38.20944251","4"
94829,"35.26635948","3"
94830,"21.08345006","4"
94831,"25.60775658","4"
94832,"42.644205","3"
94833,"48.25456153","3"
94834,"56.32569816","3"
94835,"55.32109259","4"
94836,"10.51459784","3"
94837,"5.26099483","3"
94838,"29.45209061","3"
94839,"42.52654918","3"
94840,"58.53655109","4"
94841,"41.43058016","4"
94842,"27.63056087","4"
94843,"16.01960653","3"
94844,"13.74890067","5"
94845,"26.07286752","5"
94846,"26.23667192","3"
94847,"30.95004008","3"
94848,"36.93774377","3"
94849,"42.24733452","3"
94850,"50.48924538","5"
94851,"58.42064721","5"
94852,"64.15641015","5"
94853,"70.50447086","5"
94854,"61.81791251","5"
94855,"52.57699082","4"
94856,"43.26069228","5"
94857,"35.55618879","4"
94858,"28.4705735","4"
94859,"22.89506641","4"
94860,"72.82520912","3"
94861,"29.58660531","3"
94862,"20.68200944","3"
94863,"11.61704048","3"
94864,"5.67881936","3"
94865,"55.6067396","1"
94866,"28.44593729","2"
94867,"34.09652637","1"
94868,"29.62329029","1"
94869,"40.35657047","4"
94870,"43.92139575","2"
94873,"24.395328","4"
94874,"46.51357834","4"
94875,"29.24869854","4"
94876,"67.0113333","2"
94888,"53.18445131","2"
94899,"23.71897609","4"
94900,"24.31532172","3"
94901,"31.20258022","3"
94902,"34.18214453","3"
94903,"26.34816743","3"
94904,"19.25432812","3"
94905,"12.54429848","3"
94906,"19.16479837","3"
94907,"25.90756851","3"
94908,"32.99856229","2"
94909,"42.00436702","3"
94910,"50.28135245","3"
94911,"31.35246816","2"
94912,"27.17748669","1"
94913,"21.68610046","1"
94914,"15.00429707","1"
94915,"27.60305754","1"
94916,"26.00128834","1"
94917,"34.33196293","1"
94918,"5.92998292","4"
94919,"9.53590909","5"
94920,"16.76816653","5"
94921,"22.06646043","5"
94922,"27.71444364","5"
94923,"46.01264263","2"
94924,"40.37964128","2"
94925,"27.0423147","1"
94926,"45.6312013","3"
94927,"68.82946075","2"
94928,"25.63280101","5"
94929,"28.40811784","3"
94930,"55.40688251","3"
94931,"38.01747816","4"
94932,"56.28318658","2"
94933,"68.46268577","2"
94934,"37.31336586","2"
94935,"29.04780899","2"
94936,"46.82167539","3"
94937,"37.04175996","2"
94939,"85.47335512","1"
94940,"85.58508911","1"
94941,"69.07827086","1"
94942,"48.90330248","3"
94943,"38.53123371","1"
94944,"28.6106487","2"
94945,"24.38347799","3"
94946,"35.17183755","2"
94947,"48.73019676","3"
94948,"63.1203424","3"
94949,"58.59329144","2"
94950,"42.78681067","2"
94951,"30.7553295","1"
94952,"91.47087351","1"
94953,"40.80326433","1"
94955,"74.10951882","1"
94956,"37.40370106","1"
94957,"46.98127234","3"
94958,"31.26130051","4"
94959,"22.50540901","4"
94960,"34.63708688","3"
94961,"35.57931927","3"
94962,"29.35030956","2"
94963,"57.65811418","2"
94964,"59.56618325","2"
94965,"43.92293913","2"
94966,"51.82809083","3"
94967,"46.81890999","4"
94968,"43.48629999","3"
94969,"41.37922735","3"
94970,"30.35927936","2"
94971,"17.80467611","6"
94973,"48.30388063","2"
94974,"64.57499081","4"
94975,"58.01427586","4"
94976,"46.49022326","3"
94977,"38.22295329","3"
94978,"28.63033188","2"
94979,"22.83785676","3"
